rollout/ep_rew_mean,time/total_timesteps
2008.2589985599457,442211.0552763819
1996.5063476109942,447236.1809045226
2034.659518401606,452261.3065326633
2021.6495416085895,457286.432160804
1995.9865362751395,462311.5577889447
2009.4019886654937,467336.6834170854
2033.4325247640943,472361.8090452261
2050.728132321481,477386.9346733668
2042.155509497481,482412.0603015075
2038.1870406420662,487437.1859296482
2075.529242267814,492462.3115577889
2043.6749886959442,497487.4371859296
2080.094469308914,502512.5628140703
2056.5564736180195,507537.688442211
2050.7936033125343,512562.8140703517
2095.257356771981,517587.9396984924
2077.542385989033,522613.0653266331
2039.9276660025062,527638.1909547738
2078.2259247178354,532663.3165829146
2075.03331789065,537688.4422110552
2070.172888409666,542713.567839196
2086.0821195536223,547738.6934673366
2107.883761697528,552763.8190954773
2095.0902187988863,557788.9447236181
2085.167319066869,562814.0703517587
2091.301157947919,567839.1959798995
2126.039298951971,572864.3216080401
2112.9294589936126,577889.4472361809
2082.101037411306,582914.5728643215
2110.512323281467,587939.6984924623
2110.252768426418,592964.8241206029
2146.27456120405,597989.9497487437
2116.5774384375736,603015.0753768844
2090.017307427489,608040.2010050251
2138.995604076799,613065.3266331658
2116.4836983764208,618090.4522613065
2095.1855110640968,623115.5778894472
2122.721223994966,628140.7035175879
2124.4833066071133,633165.8291457286
2160.2659718268837,638190.9547738692
2113.207383344511,643216.08040201
2151.9407831257186,648241.2060301508
2135.0931572596733,653266.3316582914
2116.4743829304225,658291.4572864322
2152.7400797234295,663316.5829145728
2126.008336076421,668341.7085427135
2089.60128086787,673366.8341708542
2134.333035135677,678391.9597989949
2136.132943806136,683417.0854271356
2147.7376448024656,688442.2110552763
2121.998939328957,693467.3366834171
2124.965173519179,698492.4623115577
2145.053989304629,703517.5879396985
2132.910568242485,708542.7135678391
2157.1999306946877,713567.8391959799
2164.167259269173,718592.9648241205
2158.454101638271,723618.0904522613
2147.8908091366134,728643.2160804019
2150.5130065612475,733668.3417085427
2168.011111626649,738693.4673366834
2122.842446099447,743718.592964824
2158.948657203204,748743.7185929648
2150.2361937807063,753768.8442211054
2175.5136660164617,758793.9698492462
2164.4207400381865,763819.0954773868
2156.0512362326517,768844.2211055276
2184.577665946696,773869.3467336682
2166.4159384322766,778894.472361809
2174.6998463134287,783919.5979899497
2170.0465503098467,788944.7236180904
2185.2315236865984,793969.8492462311
2185.46855937889,798994.9748743718
2173.916716797418,804020.1005025125
2165.9565872187554,809045.2261306532
2192.649701719779,814070.3517587939
2194.503486553433,819095.4773869346
2172.9961026725346,824120.6030150753
2170.147912700944,829145.7286432161
2177.0629214164237,834170.8542713567
2187.441221166122,839195.9798994975
2182.4541621235444,844221.1055276381
2175.206545376122,849246.2311557789
2187.839280455823,854271.3567839195
2182.315631279204,859296.4824120603
2174.186002914748,864321.6080402009
2203.9538138126168,869346.7336683417
2182.9169066707113,874371.8592964824
2213.76921272249,879396.984924623
2185.732490291155,884422.1105527638
2158.402655122796,889447.2361809044
2196.92408584034,894472.3618090452
2194.772855701407,899497.4874371858
2202.1769708911434,904522.6130653266
2179.1245118616525,909547.7386934672
2196.627435940021,914572.864321608
2195.034661459793,919597.9899497487
2198.207841659131,924623.1155778894
2206.4763813080585,929648.2412060301
2201.8729396405,934673.3668341708
2188.8709533794663,939698.4924623115
2210.922876804815,944723.6180904522
2200.385747090543,949748.7437185929
2205.1926078899432,954773.8693467336
2222.159755586371,959798.9949748743
2188.7945045674683,964824.120603015
2213.35189658572,969849.2462311557
2223.5744739760585,974874.3718592965
2203.2622785537437,979899.4974874371
2212.9966578115827,984924.6231155779
2234.9752344489034,989949.7487437185
2222.437941182001,994974.8743718592
2232.439029349008,1000000.0
